userId,movieId,rating,retailerId,pr
96,445,4,7,0.6
100,1238,2,15,0.6
101,472,3,7,0.6
102,222,3,5,0.6
102,358,3,7,0.6
102,892,2,11,0.6
103,257,3,6,0.6
104,268,3,6,0.6
109,22,4,1,0.6
109,164,5,4,0.6
109,595,3,8,0.6
109,597,2,8,0.6
115,302,4,6,0.6
116,195,4,5,0.6
116,300,3,6,0.6
119,196,5,5,0.6
125,50,5,1,0.6
125,85,3,2,0.6
125,270,4,6,0.6
128,118,5,3,0.6
128,213,3,5,0.6
128,265,5,6,0.6
128,275,5,6,0.6
128,568,4,8,0.6
128,1039,4,13,0.6
130,403,5,7,0.6
130,552,5,8,0.6
130,752,5,10,0.6
136,258,5,6,0.6
138,100,5,3,0.6
138,318,5,6,0.6
141,126,5,3,0.6
144,960,2,11,0.6
145,176,5,4,0.6
145,293,4,6,0.6
145,569,4,8,0.6
145,979,3,12,0.6
150,93,4,3,0.6
151,82,3,2,0.6
151,432,5,7,0.6
151,1065,3,14,0.6
152,237,5,5,0.6
154,496,3,8,0.6
156,211,4,5,0.6
158,38,4,1,0.6
159,291,4,6,0.6
159,412,3,7,0.6
160,137,4,4,0.6
160,192,5,5,0.6
161,22,2,1,0.6
161,204,2,5,0.6
161,274,2,6,0.6
164,742,5,10,0.6
164,748,5,10,0.6
169,482,3,7,0.6
174,268,5,6,0.6
174,386,1,7,0.6
174,571,1,8,0.6
178,220,3,5,0.6
179,690,1,10,0.6
181,696,2,10,0.6
181,832,1,11,0.6
181,1086,1,14,0.6
181,1334,1,16,0.6
181,1368,1,17,0.6
181,1377,1,17,0.6
184,210,4,5,0.6
184,231,3,5,0.6
184,258,3,6,0.6
184,276,4,6,0.6
184,506,4,8,0.6
185,423,5,7,0.6
186,303,3,6,0.6
186,1042,5,13,0.6
189,238,5,5,0.6
189,596,3,8,0.6
192,1265,3,15,0.6
194,9,4,1,0.6
194,504,2,8,0.6
194,530,4,8,0.6
198,164,3,4,0.6
198,184,3,5,0.6
199,813,3,11,0.6
199,989,1,12,0.6
200,218,5,5,0.6
201,59,4,1,0.6
201,99,3,3,0.6
201,454,2,7,0.6
204,262,4,6,0.6
206,1430,1,18,0.6
207,69,4,2,0.6
207,997,1,12,0.6
207,1012,3,13,0.6
209,813,5,11,0.6
213,135,5,4,0.6
213,143,5,4,0.6
213,628,5,8,0.6
214,12,5,1,0.6
214,257,3,6,0.6
215,64,4,1,0.6
215,239,3,5,0.6
217,568,4,8,0.6
218,466,4,7,0.6
221,633,3,8,0.6
221,732,4,10,0.6
221,1218,3,15,0.6
222,101,4,3,0.6
222,233,2,5,0.6
222,237,4,5,0.6
222,869,3,11,0.6
222,949,3,11,0.6
222,1206,2,15,0.6
223,125,3,3,0.6
223,864,3,11,0.6
224,977,2,11,0.6
224,980,1,12,0.6
224,1085,1,14,0.6
226,174,4,4,0.6
226,513,3,8,0.6
230,431,3,7,0.6
232,186,4,5,0.6
234,176,3,4,0.6
234,186,3,5,0.6
234,1120,3,14,0.6
235,52,4,1,0.6
235,285,4,6,0.6
235,1021,5,13,0.6
236,685,2,10,0.6
236,1039,2,13,0.6
241,335,3,6,0.6
243,724,3,10,0.6
244,241,4,5,0.6
246,1188,3,15,0.6
248,22,2,1,0.6
249,93,4,3,0.6
249,108,3,3,0.6
250,480,5,7,0.6
251,183,5,5,0.6
251,520,5,8,0.6
254,50,5,1,0.6
254,188,3,5,0.6
254,214,1,5,0.6
254,386,2,7,0.6
255,147,4,4,0.6
256,526,3,8,0.6
257,198,3,5,0.6
261,243,5,5,0.6
261,988,3,12,0.6
263,272,5,6,0.6
267,222,4,5,0.6
268,16,3,1,0.6
268,29,1,1,0.6
268,121,2,3,0.6
268,134,5,4,0.6
269,252,1,5,0.6
269,1028,2,13,0.6
269,1154,3,15,0.6
271,11,4,1,0.6
271,118,3,3,0.6
271,125,3,3,0.6
271,1266,2,15,0.6
274,815,3,11,0.6
275,210,4,5,0.6
276,5,3,1,0.6
276,41,3,1,0.6
276,88,3,2,0.6
276,317,4,6,0.6
276,340,5,6,0.6
276,421,4,7,0.6
276,451,3,7,0.6
276,583,3,8,0.6
276,655,4,9,0.6
276,1028,3,13,0.6
278,294,4,6,0.6
280,182,3,5,0.6
282,333,3,6,0.6
286,348,4,6,0.6
286,451,5,7,0.6
287,340,5,6,0.6
290,144,3,4,0.6
291,53,5,1,0.6
291,410,5,7,0.6
291,551,2,8,0.6
291,631,5,8,0.6
292,607,4,8,0.6
293,66,2,1,0.6
293,430,3,7,0.6
293,1132,3,14,0.6
295,173,5,4,0.6
296,111,3,3,0.6
296,114,5,3,0.6
296,268,4,6,0.6
296,521,4,8,0.6
297,22,4,1,0.6
298,527,5,8,0.6
299,210,4,5,0.6
299,496,3,8,0.6
299,916,3,11,0.6
301,96,5,3,0.6
301,219,4,5,0.6
301,269,5,6,0.6
301,419,3,7,0.6
301,527,4,8,0.6
303,186,4,5,0.6
303,236,4,5,0.6
303,298,4,6,0.6
303,369,1,7,0.6
303,755,2,10,0.6
303,783,2,11,0.6
303,1047,2,13,0.6
303,1088,2,14,0.6
305,204,2,5,0.6
305,382,5,7,0.6
305,385,1,7,0.6
305,751,3,10,0.6
308,121,3,3,0.6
308,367,4,7,0.6
311,38,3,1,0.6
311,168,4,4,0.6
312,97,5,3,0.6
312,169,5,4,0.6
312,479,5,7,0.6
312,593,5,8,0.6
313,415,2,7,0.6
313,674,2,10,0.6
314,255,5,5,0.6
314,268,5,6,0.6
314,845,5,11,0.6
316,286,5,6,0.6
318,340,4,6,0.6
318,509,5,8,0.6
321,212,3,5,0.6
325,458,3,7,0.6
325,483,5,8,0.6
326,174,4,4,0.6
326,433,2,7,0.6
326,550,5,8,0.6
327,90,3,3,0.6
327,455,2,7,0.6
327,792,4,11,0.6
328,121,4,3,0.6
328,637,3,8,0.6
329,39,2,1,0.6
330,549,5,8,0.6
330,568,5,8,0.6
331,175,4,4,0.6
331,306,5,6,0.6
331,1017,2,13,0.6
334,86,4,2,0.6
334,121,3,3,0.6
334,549,4,8,0.6
334,657,4,9,0.6
335,340,5,6,0.6
336,50,4,1,0.6
336,367,3,7,0.6
336,998,1,12,0.6
336,1218,3,15,0.6
339,179,5,5,0.6
339,709,5,10,0.6
342,319,4,6,0.6
342,427,4,7,0.6
342,1012,4,13,0.6
343,26,3,1,0.6
343,137,4,4,0.6
343,191,5,5,0.6
343,198,4,5,0.6
343,297,5,6,0.6
343,980,5,12,0.6
344,198,5,5,0.6
344,286,3,6,0.6
345,235,3,5,0.6
347,202,4,5,0.6
347,841,3,11,0.6
349,291,3,6,0.6
350,271,3,6,0.6
352,385,4,7,0.6
354,268,4,6,0.6
354,629,3,8,0.6
357,1028,5,13,0.6
359,286,5,6,0.6
361,166,4,4,0.6
361,531,5,8,0.6
363,155,2,4,0.6
363,431,2,7,0.6
366,201,5,5,0.6
366,637,5,8,0.6
367,98,5,3,0.6
370,525,4,8,0.6
371,627,4,8,0.6
373,95,5,3,0.6
374,289,1,6,0.6
374,762,5,10,0.6
374,1197,4,15,0.6
374,1407,2,18,0.6
375,603,4,8,0.6
378,4,3,1,0.6
378,225,3,5,0.6
378,295,3,6,0.6
378,405,3,7,0.6
378,744,3,10,0.6
378,762,3,10,0.6
378,928,2,11,0.6
378,1044,3,13,0.6
379,401,3,7,0.6
380,50,4,1,0.6
380,561,2,8,0.6
380,1065,4,14,0.6
381,403,3,7,0.6
381,596,3,8,0.6
381,705,5,10,0.6
381,931,4,11,0.6
382,286,2,6,0.6
383,483,5,8,0.6
385,82,1,2,0.6
385,135,3,4,0.6
385,340,4,6,0.6
385,423,2,7,0.6
386,118,3,3,0.6
387,176,3,4,0.6
387,227,4,5,0.6
387,231,3,5,0.6
387,233,3,5,0.6
387,431,3,7,0.6
387,1014,3,13,0.6
389,179,4,5,0.6
389,553,2,8,0.6
389,559,3,8,0.6
389,615,4,8,0.6
390,845,2,11,0.6
391,205,5,5,0.6
391,490,4,8,0.6
392,340,5,6,0.6
392,488,4,8,0.6
393,399,4,7,0.6
393,449,2,7,0.6
393,775,4,10,0.6
394,128,3,4,0.6
394,294,4,6,0.6
395,866,3,11,0.6
396,322,4,6,0.6
396,329,2,6,0.6
397,65,2,1,0.6
397,390,3,7,0.6
397,479,4,7,0.6
398,476,3,7,0.6
399,379,3,7,0.6
401,97,4,3,0.6
403,864,4,11,0.6
405,373,2,7,0.6
405,467,4,7,0.6
405,551,1,8,0.6
405,1275,1,15,0.6
405,1522,1,20,0.6
406,431,3,7,0.6
406,432,5,7,0.6
406,468,1,7,0.6
407,208,4,5,0.6
407,399,3,7,0.6
410,873,4,11,0.6
413,326,3,6,0.6
416,65,5,1,0.6
416,105,2,3,0.6
416,287,4,6,0.6
416,298,4,6,0.6
416,416,4,7,0.6
416,491,4,8,0.6
416,628,4,8,0.6
416,775,4,10,0.6
416,1540,4,20,0.6
417,203,4,5,0.6
417,357,5,7,0.6
417,472,2,7,0.6
417,545,1,8,0.6
417,655,4,9,0.6
417,668,2,10,0.6
420,173,3,4,0.6
424,740,5,10,0.6
425,293,4,6,0.6
425,323,2,6,0.6
425,435,3,7,0.6
425,550,4,8,0.6
427,937,5,11,0.6
429,48,3,1,0.6
429,200,3,5,0.6
429,663,4,9,0.6
429,1028,3,13,0.6
429,1033,1,13,0.6
429,1039,5,13,0.6
430,302,4,6,0.6
431,294,5,6,0.6
432,322,3,6,0.6
432,845,4,11,0.6
434,288,5,6,0.6
434,975,5,11,0.6
435,72,4,2,0.6
435,82,5,2,0.6
435,587,3,8,0.6
435,684,4,10,0.6
435,1103,4,14,0.6
436,468,4,7,0.6
436,785,2,11,0.6
437,204,5,5,0.6
437,404,5,7,0.6
437,692,4,10,0.6
437,1206,4,15,0.6
442,69,3,2,0.6
442,210,3,5,0.6
442,470,4,7,0.6
442,1074,3,14,0.6
443,269,3,6,0.6
445,144,3,4,0.6
448,304,3,6,0.6
449,198,4,5,0.6
450,11,5,1,0.6
450,312,4,6,0.6
450,423,5,7,0.6
450,471,4,7,0.6
450,477,4,7,0.6
450,479,4,7,0.6
450,631,4,8,0.6
450,725,3,10,0.6
451,875,2,11,0.6
454,172,2,4,0.6
454,199,3,5,0.6
454,260,1,6,0.6
454,661,4,9,0.6
455,270,4,6,0.6
455,292,3,6,0.6
455,942,4,11,0.6
457,229,4,5,0.6
457,239,5,5,0.6
457,455,4,7,0.6
458,97,1,3,0.6
458,137,5,4,0.6
458,293,5,6,0.6
458,475,4,7,0.6
458,762,3,10,0.6
460,242,4,5,0.6
460,847,3,11,0.6
463,3,2,1,0.6
464,181,3,5,0.6
465,258,5,6,0.6
466,334,3,6,0.6
466,902,5,11,0.6
467,100,5,3,0.6
468,507,5,8,0.6
468,1134,5,14,0.6
470,286,4,6,0.6
472,742,5,10,0.6
474,71,5,2,0.6
474,227,4,5,0.6
474,729,4,10,0.6
474,735,4,10,0.6
474,1172,4,15,0.6
478,975,4,11,0.6
479,238,4,5,0.6
479,727,5,10,0.6
483,283,5,6,0.6
483,676,4,10,0.6
487,258,5,6,0.6
487,402,4,7,0.6
487,735,4,10,0.6
488,87,5,2,0.6
489,300,5,6,0.6
489,749,4,10,0.6
492,528,5,8,0.6
495,143,1,4,0.6
495,732,4,10,0.6
497,127,5,3,0.6
497,1041,3,13,0.6
498,271,2,6,0.6
498,288,3,6,0.6
499,524,4,8,0.6
500,223,4,5,0.6
501,125,3,3,0.6
501,1007,4,12,0.6
503,281,3,6,0.6
504,620,4,8,0.6
506,234,5,5,0.6
506,739,4,10,0.6
506,1016,4,13,0.6
506,1244,2,15,0.6
507,689,5,10,0.6
512,50,5,1,0.6
514,7,5,1,0.6
515,307,4,6,0.6
521,17,1,1,0.6
524,55,2,1,0.6
524,238,4,5,0.6
524,423,4,7,0.6
524,499,4,8,0.6
524,546,4,8,0.6
524,554,4,8,0.6
527,70,4,2,0.6
527,144,4,4,0.6
527,508,3,8,0.6
528,69,3,2,0.6
532,87,5,2,0.6
532,153,4,4,0.6
532,310,4,6,0.6
532,332,4,6,0.6
532,818,2,11,0.6
532,834,4,11,0.6
532,842,4,11,0.6
533,58,4,1,0.6
533,684,4,10,0.6
534,619,4,8,0.6
535,645,4,9,0.6
535,721,3,10,0.6
537,197,4,5,0.6
537,215,3,5,0.6
537,425,3,7,0.6
537,496,4,8,0.6
537,569,2,8,0.6
541,15,3,1,0.6
541,82,3,2,0.6
541,511,4,8,0.6
542,240,3,5,0.6
543,252,3,5,0.6
543,272,3,6,0.6
546,769,4,10,0.6
548,23,5,1,0.6
548,344,1,6,0.6
551,234,4,5,0.6
551,333,5,6,0.6
551,340,4,6,0.6
552,619,3,8,0.6
554,50,4,1,0.6
561,240,1,5,0.6
561,959,3,11,0.6
561,1103,4,14,0.6
563,172,5,4,0.6
565,166,4,4,0.6
566,86,4,2,0.6
569,124,5,3,0.6
577,28,5,1,0.6
577,210,3,5,0.6
577,795,3,11,0.6
579,25,4,1,0.6
582,475,5,7,0.6
585,970,3,11,0.6
586,51,4,1,0.6
586,273,5,6,0.6
586,295,3,6,0.6
586,467,4,7,0.6
586,790,3,11,0.6
588,333,5,6,0.6
588,382,3,7,0.6
588,742,4,10,0.6
592,93,4,3,0.6
592,95,4,3,0.6
592,246,5,5,0.6
592,266,1,6,0.6
592,292,1,6,0.6
592,427,5,7,0.6
592,467,5,7,0.6
592,1008,4,13,0.6
592,1023,1,13,0.6
593,40,1,1,0.6
602,538,4,8,0.6
603,988,4,12,0.6
606,255,5,5,0.6
608,301,1,6,0.6
608,509,1,8,0.6
610,427,5,7,0.6
612,864,4,11,0.6
614,458,4,7,0.6
616,349,4,6,0.6
617,441,3,7,0.6
621,383,2,7,0.6
622,72,3,2,0.6
622,194,4,5,0.6
622,213,5,5,0.6
622,737,5,10,0.6
623,186,3,5,0.6
624,3,3,1,0.6
624,25,4,1,0.6
624,121,3,3,0.6
624,689,3,10,0.6
627,802,2,11,0.6
627,939,3,11,0.6
628,288,5,6,0.6
629,265,4,6,0.6
629,271,4,6,0.6
629,301,3,6,0.6
629,732,5,10,0.6
630,9,2,1,0.6
630,864,4,11,0.6
632,176,3,4,0.6
632,739,3,10,0.6
634,221,1,5,0.6
634,591,4,8,0.6
635,327,5,6,0.6
637,508,2,8,0.6
638,238,4,5,0.6
639,356,2,7,0.6
639,527,4,8,0.6
640,68,4,2,0.6
641,198,5,5,0.6
642,96,5,3,0.6
642,240,3,5,0.6
642,625,3,8,0.6
642,755,3,10,0.6
642,1185,4,15,0.6
645,23,5,1,0.6
645,208,5,5,0.6
645,258,3,6,0.6
645,513,5,8,0.6
645,956,4,11,0.6
646,1022,4,13,0.6
647,742,4,10,0.6
648,393,4,7,0.6
648,831,1,11,0.6
650,160,3,4,0.6
650,1118,3,14,0.6
653,511,4,8,0.6
655,160,3,4,0.6
655,356,3,7,0.6
655,403,2,7,0.6
655,559,2,8,0.6
655,698,4,10,0.6
655,1174,3,15,0.6
658,195,3,5,0.6
659,192,4,5,0.6
660,87,2,2,0.6
660,90,2,3,0.6
660,1135,2,14,0.6
663,9,2,1,0.6
663,243,3,5,0.6
663,749,3,10,0.6
664,127,5,3,0.6
664,504,4,8,0.6
665,79,3,2,0.6
665,588,4,8,0.6
665,687,2,10,0.6
666,124,3,3,0.6
676,483,4,8,0.6
680,203,3,5,0.6
682,164,3,4,0.6
682,188,4,5,0.6
682,254,2,5,0.6
682,520,4,8,0.6
682,775,1,10,0.6
684,98,4,3,0.6
690,233,3,5,0.6
690,636,4,8,0.6
691,227,4,5,0.6
693,39,3,1,0.6
693,98,4,3,0.6
693,174,4,4,0.6
693,185,5,5,0.6
694,174,5,4,0.6
694,204,4,5,0.6
697,310,3,6,0.6
698,423,2,7,0.6
699,243,2,5,0.6
708,294,3,6,0.6
708,362,1,7,0.6
709,405,3,7,0.6
709,540,3,8,0.6
710,99,4,3,0.6
710,234,4,5,0.6
710,874,3,11,0.6
712,843,3,11,0.6
715,95,4,3,0.6
716,274,5,6,0.6
716,517,5,8,0.6
717,300,5,6,0.6
720,902,4,11,0.6
721,172,5,4,0.6
725,881,5,11,0.6
727,363,3,7,0.6
727,399,3,7,0.6
727,815,3,11,0.6
733,282,3,6,0.6
738,121,4,3,0.6
741,785,3,11,0.6
744,188,3,5,0.6
745,923,3,11,0.6
746,127,2,3,0.6
747,320,5,6,0.6
747,584,5,8,0.6
747,945,4,11,0.6
748,192,3,5,0.6
749,167,2,4,0.6
749,257,3,6,0.6
749,293,4,6,0.6
749,735,5,10,0.6
750,245,3,5,0.6
756,210,4,5,0.6
756,642,2,9,0.6
757,62,3,1,0.6
758,77,3,2,0.6
758,210,4,5,0.6
758,657,5,9,0.6
758,919,5,11,0.6
758,955,2,11,0.6
762,270,4,6,0.6
763,209,4,5,0.6
766,378,4,7,0.6
766,428,5,7,0.6
766,448,3,7,0.6
766,498,4,8,0.6
768,70,4,2,0.6
768,121,4,3,0.6
768,762,1,10,0.6
771,134,4,4,0.6
773,1,3,1,0.6
773,109,4,3,0.6
774,228,4,5,0.6
774,357,2,7,0.6
776,89,5,3,0.6
776,95,4,3,0.6
778,197,4,5,0.6
780,497,2,8,0.6
782,1665,2,25,0.6
784,258,5,6,0.6
786,66,4,1,0.6
786,240,1,5,0.6
786,416,4,7,0.6
788,10,4,1,0.6
788,100,5,3,0.6
790,68,3,2,0.6
790,273,5,6,0.6
791,754,4,10,0.6
795,173,4,4,0.6
795,434,3,7,0.6
795,727,3,10,0.6
795,1052,3,13,0.6
796,78,3,2,0.6
796,429,4,7,0.6
796,525,4,8,0.6
796,628,4,8,0.6
796,717,3,10,0.6
798,405,5,7,0.6
802,672,3,10,0.6
804,71,4,2,0.6
804,168,5,4,0.6
804,527,4,8,0.6
804,629,3,8,0.6
805,238,5,5,0.6
805,568,3,8,0.6
806,131,4,4,0.6
807,421,3,7,0.6
812,292,3,6,0.6
813,890,4,11,0.6
815,193,4,5,0.6
815,515,5,8,0.6
821,1,5,1,0.6
821,117,3,3,0.6
823,25,3,1,0.6
823,48,5,1,0.6
823,568,3,8,0.6
824,748,1,10,0.6
828,340,5,6,0.6
828,1622,1,23,0.6
829,427,4,7,0.6
830,222,3,5,0.6
831,237,4,5,0.6
831,326,4,6,0.6
833,108,2,3,0.6
833,401,2,7,0.6
833,550,2,8,0.6
833,640,3,8,0.6
833,1006,1,12,0.6
834,307,4,6,0.6
835,183,4,5,0.6
835,484,4,8,0.6
838,168,5,4,0.6
838,187,3,5,0.6
839,458,5,7,0.6
843,182,2,5,0.6
843,229,3,5,0.6
843,511,3,8,0.6
844,100,4,3,0.6
844,300,3,6,0.6
845,308,4,6,0.6
845,690,5,10,0.6
846,202,5,5,0.6
846,490,4,8,0.6
846,575,2,8,0.6
848,165,5,4,0.6
848,185,3,5,0.6
848,603,5,8,0.6
851,147,4,4,0.6
851,261,3,6,0.6
851,411,3,7,0.6
851,751,4,10,0.6
851,818,2,11,0.6
860,315,3,6,0.6
862,81,5,2,0.6
862,413,4,7,0.6
862,820,4,11,0.6
863,1680,2,25,0.6
864,43,3,1,0.6
864,65,3,1,0.6
864,102,4,3,0.6
864,181,5,5,0.6
864,235,5,5,0.6
868,2,2,1,0.6
868,90,3,3,0.6
868,151,5,4,0.6
870,168,4,4,0.6
870,195,4,5,0.6
870,1134,4,14,0.6
874,275,4,6,0.6
875,181,4,5,0.6
875,321,3,6,0.6
878,269,4,6,0.6
880,98,5,3,0.6
880,137,4,4,0.6
880,239,4,5,0.6
880,403,3,7,0.6
880,508,4,8,0.6
880,1258,3,15,0.6
881,62,4,1,0.6
881,559,2,8,0.6
881,678,2,10,0.6
881,1133,2,14,0.6
881,1411,2,18,0.6
883,275,4,6,0.6
883,487,5,8,0.6
883,778,4,11,0.6
885,135,2,4,0.6
885,209,2,5,0.6
886,20,2,1,0.6
887,240,5,5,0.6
887,832,2,11,0.6
887,1283,5,15,0.6
889,98,4,3,0.6
889,265,4,6,0.6
891,405,3,7,0.6
892,25,4,1,0.6
892,186,3,5,0.6
892,449,2,7,0.6
894,13,4,1,0.6
894,289,2,6,0.6
894,334,3,6,0.6
896,48,4,1,0.6
896,134,5,4,0.6
896,143,4,4,0.6
897,136,5,4,0.6
897,181,3,5,0.6
897,402,5,7,0.6
898,539,3,8,0.6
899,98,4,3,0.6
899,218,4,5,0.6
899,455,3,7,0.6
899,463,4,7,0.6
899,597,2,8,0.6
900,136,2,4,0.6
901,1,5,1,0.6
903,324,4,6,0.6
903,1381,4,17,0.6
907,405,4,7,0.6
908,525,4,8,0.6
909,744,3,10,0.6
911,428,4,7,0.6
912,15,4,1,0.6
913,184,3,5,0.6
913,596,1,8,0.6
915,301,2,6,0.6
916,125,3,3,0.6
916,218,3,5,0.6
916,234,4,5,0.6
916,498,3,8,0.6
916,709,3,10,0.6
916,737,3,10,0.6
916,1268,3,15,0.6
919,31,3,1,0.6
919,218,4,5,0.6
920,302,4,6,0.6
922,172,5,4,0.6
924,496,5,8,0.6
924,562,3,8,0.6
925,816,3,11,0.6
927,210,5,5,0.6
932,121,3,3,0.6
932,199,5,5,0.6
932,510,4,8,0.6
932,541,1,8,0.6
933,1028,2,13,0.6
934,163,4,4,0.6
934,257,4,6,0.6
936,591,4,8,0.6
938,121,5,3,0.6
939,220,5,5,0.6
943,226,4,5,0.6
943,443,2,7,0.6
