userId,movieId,rating,retailerId,pr
1,125,3,3,0.6
1,124,5,3,0.6
1,123,4,3,0.6
1,122,3,3,0.6
1,121,4,3,0.6
1,120,1,3,0.6
1,119,5,3,0.6
1,118,3,3,0.6
1,116,3,3,0.6
1,115,5,3,0.6
1,114,5,3,0.6
1,113,5,3,0.6
1,112,1,3,0.6
1,111,5,3,0.6
1,110,1,3,0.6
1,109,5,3,0.6
1,108,5,3,0.6
1,107,4,3,0.6
1,106,4,3,0.6
1,105,2,3,0.6
1,104,1,3,0.6
1,103,1,3,0.6
1,102,2,3,0.6
1,101,2,3,0.6
1,100,5,3,0.6
1,99,3,3,0.6
1,98,4,3,0.6
1,97,3,3,0.6
1,96,5,3,0.6
1,95,4,3,0.6
1,94,2,3,0.6
1,93,5,3,0.6
1,92,3,3,0.6
1,91,5,3,0.6
1,90,4,3,0.6
1,89,5,3,0.6
1,88,4,2,0.6
1,87,5,2,0.6
1,86,5,2,0.6
1,85,3,2,0.6
1,84,4,2,0.6
1,83,3,2,0.6
1,82,5,2,0.6
1,81,5,2,0.6
1,80,4,2,0.6
1,79,4,2,0.6
1,78,1,2,0.6
1,77,4,2,0.6
1,76,4,2,0.6
1,75,4,2,0.6
1,74,1,2,0.6
1,73,3,2,0.6
1,72,4,2,0.6
1,71,3,2,0.6
1,70,3,2,0.6
1,69,3,2,0.6
1,68,4,2,0.6
1,67,3,1,0.6
1,66,4,1,0.6
1,65,4,1,0.6
1,64,5,1,0.6
1,63,2,1,0.6
1,62,3,1,0.6
1,60,5,1,0.6
1,59,5,1,0.6
1,58,4,1,0.6
1,57,5,1,0.6
1,56,4,1,0.6
1,55,5,1,0.6
1,54,3,1,0.6
1,53,3,1,0.6
1,52,4,1,0.6
1,51,4,1,0.6
1,50,5,1,0.6
1,49,3,1,0.6
1,48,5,1,0.6
1,47,4,1,0.6
1,46,4,1,0.6
1,45,5,1,0.6
1,44,5,1,0.6
1,43,4,1,0.6
1,42,5,1,0.6
1,41,2,1,0.6
1,40,3,1,0.6
1,39,4,1,0.6
1,38,3,1,0.6
1,37,2,1,0.6
1,36,2,1,0.6
1,35,1,1,0.6
1,34,2,1,0.6
1,32,5,1,0.6
1,31,3,1,0.6
1,30,3,1,0.6
1,29,1,1,0.6
1,28,4,1,0.6
1,27,2,1,0.6
1,26,3,1,0.6
1,25,4,1,0.6
1,24,3,1,0.6
1,23,4,1,0.6
1,22,4,1,0.6
1,21,1,1,0.6
1,19,5,1,0.6
1,18,4,1,0.6
1,17,3,1,0.6
1,16,5,1,0.6
1,15,5,1,0.6
1,14,5,1,0.6
1,13,5,1,0.6
1,12,5,1,0.6
1,11,2,1,0.6
1,10,3,1,0.6
1,9,5,1,0.6
1,8,1,1,0.6
1,7,4,1,0.6
1,6,5,1,0.6
1,5,3,1,0.6
1,4,3,1,0.6
1,3,4,1,0.6
1,2,3,1,0.6
1,1,5,1,0.6
2,316,5,6,0.6
2,315,1,6,0.6
2,313,5,6,0.6
2,311,5,6,0.6
2,310,4,6,0.6
2,309,1,6,0.6
2,308,3,6,0.6
2,307,3,6,0.6
2,306,4,6,0.6
2,305,3,6,0.6
2,304,4,6,0.6
2,303,4,6,0.6
2,302,5,6,0.6
2,301,4,6,0.6
2,300,4,6,0.6
2,299,4,6,0.6
2,298,3,6,0.6
2,296,3,6,0.6
2,295,4,6,0.6
2,294,1,6,0.6
2,293,4,6,0.6
2,291,3,6,0.6
2,289,3,6,0.6
2,288,3,6,0.6
2,287,3,6,0.6
2,286,4,6,0.6
2,285,5,6,0.6
2,284,4,6,0.6
2,283,5,6,0.6
2,282,4,6,0.6
2,279,4,6,0.6
2,278,3,6,0.6
2,277,4,6,0.6
2,276,4,6,0.6
2,275,5,6,0.6
2,274,3,6,0.6
2,273,4,6,0.6
2,272,5,6,0.6
2,269,4,6,0.6
2,258,3,6,0.6
2,257,4,6,0.6
2,255,4,5,0.6
2,242,5,5,0.6
2,237,4,5,0.6
2,127,5,3,0.6
2,111,4,3,0.6
2,100,5,3,0.6
2,25,4,1,0.6
2,19,3,1,0.6
2,14,4,1,0.6
2,10,2,1,0.6
2,1,4,1,0.6
3,355,3,6,0.6
3,354,3,6,0.6
3,353,1,6,0.6
3,352,2,6,0.6
3,351,3,6,0.6
3,350,3,6,0.6
3,349,3,6,0.6
3,348,4,6,0.6
3,347,5,6,0.6
3,346,5,6,0.6
3,345,3,6,0.6
3,344,4,6,0.6
3,342,4,6,0.6
3,341,1,6,0.6
3,340,5,6,0.6
3,339,3,6,0.6
3,338,2,6,0.6
3,336,1,6,0.6
3,333,2,6,0.6
3,330,2,6,0.6
3,329,4,6,0.6
3,327,4,6,0.6
3,326,2,6,0.6
3,325,1,6,0.6
3,324,2,6,0.6
3,322,3,6,0.6
3,321,5,6,0.6
3,320,5,6,0.6
3,319,2,6,0.6
3,318,4,6,0.6
3,317,2,6,0.6
3,307,3,6,0.6
3,303,3,6,0.6
3,302,2,6,0.6
3,300,2,6,0.6
3,299,3,6,0.6
3,288,2,6,0.6
3,272,2,6,0.6
3,271,3,6,0.6
3,268,3,6,0.6
3,264,2,6,0.6
3,260,4,6,0.6
3,258,2,6,0.6
3,181,4,5,0.6
4,362,5,7,0.6
4,360,5,7,0.6
4,359,5,7,0.6
4,358,2,7,0.6
4,329,5,6,0.6
4,328,3,6,0.6
4,327,5,6,0.6
4,324,5,6,0.6
4,301,5,6,0.6
4,300,5,6,0.6
4,271,4,6,0.6
4,258,5,6,0.6
4,210,3,5,0.6
4,11,4,1,0.6
5,457,1,7,0.6
5,456,1,7,0.6
5,455,4,7,0.6
5,453,1,7,0.6
5,452,1,7,0.6
5,451,1,7,0.6
5,450,1,7,0.6
5,449,2,7,0.6
5,448,2,7,0.6
5,447,3,7,0.6
5,446,4,7,0.6
5,445,3,7,0.6
5,444,2,7,0.6
5,443,4,7,0.6
5,442,1,7,0.6
5,441,1,7,0.6
5,440,1,7,0.6
5,438,1,7,0.6
5,437,1,7,0.6
5,436,5,7,0.6
5,435,4,7,0.6
5,434,5,7,0.6
5,433,5,7,0.6
5,432,4,7,0.6
5,431,3,7,0.6
5,430,5,7,0.6
5,429,3,7,0.6
5,428,5,7,0.6
5,427,3,7,0.6
5,426,3,7,0.6
5,425,2,7,0.6
5,423,4,7,0.6
5,422,4,7,0.6
5,421,1,7,0.6
5,420,3,7,0.6
5,419,3,7,0.6
5,418,3,7,0.6
5,417,3,7,0.6
5,416,1,7,0.6
5,415,1,7,0.6
5,414,3,7,0.6
5,413,3,7,0.6
5,412,3,7,0.6
5,411,1,7,0.6
5,410,1,7,0.6
5,409,2,7,0.6
5,408,5,7,0.6
5,407,3,7,0.6
5,406,1,7,0.6
5,405,3,7,0.6
5,404,2,7,0.6
5,403,3,7,0.6
5,402,1,7,0.6
5,401,5,7,0.6
5,400,1,7,0.6
5,399,3,7,0.6
5,398,2,7,0.6
5,397,2,7,0.6
5,396,5,7,0.6
5,395,2,7,0.6
5,394,2,7,0.6
5,393,2,7,0.6
5,392,2,7,0.6
5,391,4,7,0.6
5,390,5,7,0.6
5,389,1,7,0.6
5,388,2,7,0.6
5,387,3,7,0.6
5,386,2,7,0.6
5,385,4,7,0.6
5,384,3,7,0.6
5,383,3,7,0.6
5,382,5,7,0.6
5,381,1,7,0.6
5,380,3,7,0.6
5,379,3,7,0.6
5,378,1,7,0.6
5,377,1,7,0.6
5,376,2,7,0.6
5,375,3,7,0.6
5,374,3,7,0.6
5,373,3,7,0.6
5,372,3,7,0.6
5,371,1,7,0.6
5,370,1,7,0.6
5,369,1,7,0.6
5,368,1,7,0.6
5,367,3,7,0.6
5,366,3,7,0.6
5,365,1,7,0.6
5,364,1,7,0.6
5,267,4,6,0.6
5,259,1,6,0.6
5,257,5,6,0.6
5,250,3,5,0.6
5,243,1,5,0.6
5,241,1,5,0.6
5,239,4,5,0.6
5,235,4,5,0.6
5,234,2,5,0.6
5,233,4,5,0.6
5,231,2,5,0.6
5,230,3,5,0.6
5,229,2,5,0.6
5,228,5,5,0.6
5,227,4,5,0.6
5,226,3,5,0.6
5,222,4,5,0.6
5,219,3,5,0.6
5,216,1,5,0.6
5,214,3,5,0.6
5,211,4,5,0.6
5,210,3,5,0.6
5,209,5,5,0.6
5,208,4,5,0.6
5,204,4,5,0.6
5,200,2,5,0.6
5,194,4,5,0.6
5,189,5,5,0.6
5,186,5,5,0.6
5,185,3,5,0.6
5,183,4,5,0.6
5,181,5,5,0.6
5,176,3,4,0.6
5,174,5,4,0.6
5,173,4,4,0.6
5,172,5,4,0.6
5,169,5,4,0.6
5,168,3,4,0.6
5,167,2,4,0.6
5,163,5,4,0.6
5,162,1,4,0.6
5,154,3,4,0.6
5,153,5,4,0.6
5,151,3,4,0.6
5,145,1,4,0.6
5,144,3,4,0.6
5,143,3,4,0.6
5,139,3,4,0.6
5,135,4,4,0.6
5,121,4,3,0.6
5,109,5,3,0.6
5,105,3,3,0.6
5,102,3,3,0.6
5,101,5,3,0.6
5,100,5,3,0.6
5,99,3,3,0.6
5,95,4,3,0.6
5,94,3,3,0.6
5,90,3,3,0.6
5,89,5,3,0.6
5,80,2,2,0.6
5,79,3,2,0.6
5,70,4,2,0.6
5,69,1,2,0.6
5,66,1,1,0.6
5,63,1,1,0.6
5,62,4,1,0.6
5,50,4,1,0.6
5,42,5,1,0.6
5,40,4,1,0.6
5,29,4,1,0.6
5,25,3,1,0.6
5,24,4,1,0.6
5,21,3,1,0.6
6,539,2,8,0.6
6,538,2,8,0.6
6,537,4,8,0.6
6,536,4,8,0.6
6,535,2,8,0.6
6,534,4,8,0.6
6,533,4,8,0.6
6,532,3,8,0.6
6,531,4,8,0.6
6,530,4,8,0.6
6,529,4,8,0.6
6,528,4,8,0.6
6,527,4,8,0.6
6,526,3,8,0.6
6,525,5,8,0.6
6,524,3,8,0.6
6,523,5,8,0.6
6,522,5,8,0.6
6,521,4,8,0.6
6,520,4,8,0.6
6,519,5,8,0.6
6,518,3,8,0.6
6,516,4,8,0.6
6,515,4,8,0.6
6,514,5,8,0.6
6,513,4,8,0.6
6,512,4,8,0.6
6,511,5,8,0.6
6,510,4,8,0.6
6,509,4,8,0.6
6,508,3,8,0.6
6,507,4,8,0.6
6,506,4,8,0.6
6,505,4,8,0.6
6,504,3,8,0.6
6,503,3,8,0.6
6,502,4,8,0.6
6,501,5,8,0.6
6,500,4,8,0.6
6,499,4,8,0.6
6,498,4,8,0.6
6,497,4,8,0.6
6,496,4,8,0.6
6,495,4,8,0.6
6,494,4,8,0.6
6,493,5,8,0.6
6,491,4,8,0.6
6,490,5,8,0.6
6,489,5,8,0.6
6,488,5,8,0.6
6,487,5,8,0.6
6,486,4,8,0.6
6,485,5,8,0.6
6,484,5,8,0.6
6,483,5,8,0.6
6,482,4,7,0.6
6,481,5,7,0.6
6,480,4,7,0.6
6,479,5,7,0.6
6,478,4,7,0.6
6,477,1,7,0.6
6,476,1,7,0.6
6,475,5,7,0.6
6,474,5,7,0.6
6,473,2,7,0.6
6,472,1,7,0.6
6,471,2,7,0.6
6,470,3,7,0.6
6,469,5,7,0.6
6,468,3,7,0.6
6,467,4,7,0.6
6,466,4,7,0.6
6,465,1,7,0.6
6,464,2,7,0.6
6,462,5,7,0.6
6,461,4,7,0.6
6,460,2,7,0.6
6,459,2,7,0.6
6,458,1,7,0.6
6,435,4,7,0.6
6,432,4,7,0.6
6,427,4,7,0.6
6,425,3,7,0.6
6,423,3,7,0.6
6,419,4,7,0.6
6,410,4,7,0.6
6,408,4,7,0.6
6,405,1,7,0.6
6,367,2,7,0.6
6,357,4,7,0.6
6,340,2,6,0.6
6,321,3,6,0.6
6,318,4,6,0.6
6,317,3,6,0.6
6,310,2,6,0.6
6,309,2,6,0.6
6,308,3,6,0.6
6,306,4,6,0.6
6,304,4,6,0.6
6,303,3,6,0.6
6,302,4,6,0.6
6,298,3,6,0.6
6,297,3,6,0.6
6,294,2,6,0.6
6,293,3,6,0.6
6,286,2,6,0.6
6,285,3,6,0.6
6,284,2,6,0.6
6,276,2,6,0.6
6,275,4,6,0.6
6,274,4,6,0.6
6,272,4,6,0.6
6,269,4,6,0.6
6,268,3,6,0.6
6,261,3,6,0.6
6,259,1,6,0.6
6,257,2,6,0.6
6,248,3,5,0.6
6,246,3,5,0.6
6,242,4,5,0.6
6,238,5,5,0.6
6,237,2,5,0.6
6,223,4,5,0.6
6,221,4,5,0.6
6,216,5,5,0.6
6,213,4,5,0.6
6,211,5,5,0.6
6,209,4,5,0.6
6,208,4,5,0.6
6,205,3,5,0.6
6,204,3,5,0.6
6,203,3,5,0.6
6,202,3,5,0.6
6,200,3,5,0.6
6,199,4,5,0.6
6,197,5,5,0.6
6,195,4,5,0.6
6,194,4,5,0.6
6,193,3,5,0.6
6,192,4,5,0.6
6,191,4,5,0.6
6,189,3,5,0.6
6,188,3,5,0.6
6,187,4,5,0.6
6,186,4,5,0.6
6,185,5,5,0.6
6,183,4,5,0.6
6,182,4,5,0.6
6,180,4,5,0.6
6,178,4,5,0.6
6,177,4,5,0.6
6,175,4,4,0.6
6,174,4,4,0.6
6,173,5,4,0.6
6,170,4,4,0.6
6,169,4,4,0.6
6,168,4,4,0.6
6,166,4,4,0.6
6,165,5,4,0.6
6,156,3,4,0.6
6,154,3,4,0.6
6,153,4,4,0.6
6,151,3,4,0.6
6,143,2,4,0.6
6,137,5,4,0.6
6,136,5,4,0.6
6,135,5,4,0.6
6,134,5,4,0.6
6,133,4,4,0.6
6,132,5,4,0.6
6,131,5,4,0.6
6,127,5,3,0.6
6,125,3,3,0.6
6,124,5,3,0.6
6,117,2,3,0.6
6,111,2,3,0.6
6,100,5,3,0.6
6,95,2,3,0.6
6,89,4,3,0.6
6,87,4,2,0.6
6,81,4,2,0.6
6,79,3,2,0.6
6,71,4,2,0.6
6,70,3,2,0.6
6,64,4,1,0.6
6,59,5,1,0.6
6,56,4,1,0.6
6,50,4,1,0.6
6,47,3,1,0.6
6,32,4,1,0.6
6,28,2,1,0.6
6,22,3,1,0.6
6,21,3,1,0.6
6,19,4,1,0.6
6,15,3,1,0.6
6,13,2,1,0.6
6,12,4,1,0.6
6,9,4,1,0.6
6,8,4,1,0.6
6,7,2,1,0.6
6,1,4,1,0.6
7,683,4,10,0.6
7,682,2,10,0.6
7,681,1,10,0.6
7,680,4,10,0.6
7,679,5,10,0.6
7,678,3,10,0.6
7,677,3,10,0.6
7,676,3,10,0.6
7,675,5,10,0.6
7,674,2,10,0.6
7,673,3,10,0.6
7,672,1,10,0.6
7,671,5,10,0.6
7,670,5,10,0.6
7,669,1,10,0.6
7,668,4,10,0.6
7,667,5,10,0.6
7,666,4,10,0.6
7,665,4,9,0.6
7,664,3,9,0.6
7,663,5,9,0.6
7,662,3,9,0.6
7,660,5,9,0.6
7,659,5,9,0.6
7,658,3,9,0.6
7,657,4,9,0.6
7,656,3,9,0.6
7,655,5,9,0.6
7,654,5,9,0.6
7,653,4,9,0.6
7,652,3,9,0.6
7,651,5,9,0.6
7,650,3,9,0.6
7,649,5,9,0.6
7,647,5,9,0.6
7,646,5,9,0.6
7,645,4,9,0.6
7,644,5,9,0.6
7,643,4,9,0.6
7,642,3,9,0.6
7,641,5,8,0.6
7,640,3,8,0.6
7,639,5,8,0.6
7,638,4,8,0.6
7,637,4,8,0.6
7,636,4,8,0.6
7,635,3,8,0.6
7,634,5,8,0.6
7,633,5,8,0.6
7,632,5,8,0.6
7,631,4,8,0.6
7,630,5,8,0.6
7,629,3,8,0.6
7,628,3,8,0.6
7,627,3,8,0.6
7,626,5,8,0.6
7,625,3,8,0.6
7,624,4,8,0.6
7,623,3,8,0.6
7,622,4,8,0.6
7,621,5,8,0.6
7,620,4,8,0.6
7,619,3,8,0.6
7,618,4,8,0.6
7,617,5,8,0.6
7,616,4,8,0.6
7,615,4,8,0.6
7,614,5,8,0.6
7,613,4,8,0.6
7,612,5,8,0.6
7,611,3,8,0.6
7,610,5,8,0.6
7,609,3,8,0.6
7,608,4,8,0.6
7,607,3,8,0.6
7,606,3,8,0.6
7,605,4,8,0.6
7,604,3,8,0.6
7,603,4,8,0.6
7,602,3,8,0.6
7,601,5,8,0.6
7,600,4,8,0.6
7,599,1,8,0.6
7,598,3,8,0.6
7,597,3,8,0.6
7,596,5,8,0.6
7,595,2,8,0.6
7,594,3,8,0.6
7,593,5,8,0.6
7,592,5,8,0.6
7,591,3,8,0.6
7,590,2,8,0.6
7,589,5,8,0.6
7,588,4,8,0.6
7,587,4,8,0.6
7,586,3,8,0.6
7,585,4,8,0.6
7,584,4,8,0.6
7,583,2,8,0.6
7,582,5,8,0.6
7,581,5,8,0.6
7,580,3,8,0.6
7,579,4,8,0.6
7,578,3,8,0.6
7,577,2,8,0.6
7,576,5,8,0.6
7,575,3,8,0.6
7,574,5,8,0.6
7,573,5,8,0.6
7,572,3,8,0.6
7,571,3,8,0.6
7,570,3,8,0.6
7,569,4,8,0.6
7,568,5,8,0.6
7,567,1,8,0.6
7,566,4,8,0.6
7,565,4,8,0.6
7,564,3,8,0.6
7,563,2,8,0.6
7,562,5,8,0.6
7,561,4,8,0.6
7,560,3,8,0.6
7,559,5,8,0.6
7,558,4,8,0.6
7,557,4,8,0.6
7,556,3,8,0.6
7,555,4,8,0.6
7,554,3,8,0.6
7,553,3,8,0.6
7,552,4,8,0.6
7,551,1,8,0.6
7,550,4,8,0.6
7,549,4,8,0.6
7,548,5,8,0.6
7,547,3,8,0.6
7,546,4,8,0.6
7,545,2,8,0.6
7,544,3,8,0.6
7,543,3,8,0.6
7,542,4,8,0.6
7,541,2,8,0.6
7,540,3,8,0.6
7,537,3,8,0.6
7,530,5,8,0.6
7,529,2,8,0.6
7,528,5,8,0.6
7,527,5,8,0.6
7,526,5,8,0.6
7,523,4,8,0.6
7,521,5,8,0.6
7,520,5,8,0.6
7,519,4,8,0.6
7,515,3,8,0.6
7,514,2,8,0.6
7,513,4,8,0.6
7,511,5,8,0.6
7,510,5,8,0.6
7,509,5,8,0.6
7,507,5,8,0.6
7,506,5,8,0.6
7,505,3,8,0.6
7,504,5,8,0.6
7,503,4,8,0.6
7,502,5,8,0.6
7,501,5,8,0.6
7,499,4,8,0.6
7,498,5,8,0.6
7,496,5,8,0.6
7,495,5,8,0.6
7,491,5,8,0.6
7,489,3,8,0.6
7,488,4,8,0.6
7,487,3,8,0.6
7,485,5,8,0.6
7,484,5,8,0.6
7,483,4,8,0.6
7,482,3,7,0.6
7,481,5,7,0.6
7,480,4,7,0.6
7,474,5,7,0.6
7,472,2,7,0.6
7,471,4,7,0.6
7,470,3,7,0.6
7,465,4,7,0.6
7,463,4,7,0.6
7,461,4,7,0.6
7,452,5,7,0.6
7,451,5,7,0.6
7,450,4,7,0.6
7,449,3,7,0.6
7,448,3,7,0.6
7,447,5,7,0.6
7,446,2,7,0.6
7,444,5,7,0.6
7,443,5,7,0.6
7,441,2,7,0.6
7,440,1,7,0.6
7,436,5,7,0.6
7,435,5,7,0.6
7,434,4,7,0.6
7,433,5,7,0.6
7,432,4,7,0.6
7,431,4,7,0.6
7,429,5,7,0.6
7,428,5,7,0.6
7,427,5,7,0.6
7,423,5,7,0.6
7,421,3,7,0.6
7,420,5,7,0.6
7,419,3,7,0.6
7,418,4,7,0.6
7,417,3,7,0.6
7,416,5,7,0.6
7,415,2,7,0.6
7,405,3,7,0.6
7,404,5,7,0.6
7,403,4,7,0.6
7,402,5,7,0.6
7,401,4,7,0.6
7,399,4,7,0.6
7,396,4,7,0.6
7,393,4,7,0.6
7,391,3,7,0.6
7,389,4,7,0.6
7,387,3,7,0.6
7,386,4,7,0.6
7,385,5,7,0.6
7,384,3,7,0.6
7,380,4,7,0.6
7,379,4,7,0.6
7,378,5,7,0.6
7,367,5,7,0.6
7,365,4,7,0.6
7,357,5,7,0.6
7,356,4,7,0.6
7,341,3,6,0.6
7,334,5,6,0.6
7,324,1,6,0.6
7,318,5,6,0.6
7,317,4,6,0.6
7,309,3,6,0.6
7,307,5,6,0.6
7,300,4,6,0.6
7,294,1,6,0.6
7,288,4,6,0.6
7,286,4,6,0.6
7,285,5,6,0.6
7,281,3,6,0.6
7,275,4,6,0.6
7,273,3,6,0.6
7,269,3,6,0.6
7,268,3,6,0.6
7,266,4,6,0.6
7,265,5,6,0.6
7,264,4,6,0.6
7,260,1,6,0.6
7,259,3,6,0.6
7,258,4,6,0.6
7,241,4,5,0.6
7,238,5,5,0.6
7,237,5,5,0.6
7,234,5,5,0.6
7,232,3,5,0.6
7,231,3,5,0.6
7,230,3,5,0.6
7,229,3,5,0.6
7,228,4,5,0.6
7,227,3,5,0.6
7,226,5,5,0.6
7,223,5,5,0.6
7,219,1,5,0.6
7,217,4,5,0.6
7,216,4,5,0.6
7,215,4,5,0.6
7,214,5,5,0.6
7,213,3,5,0.6
7,212,1,5,0.6
7,211,5,5,0.6
7,210,4,5,0.6
7,208,5,5,0.6
7,207,4,5,0.6
7,205,5,5,0.6
7,204,5,5,0.6
7,203,5,5,0.6
7,202,3,5,0.6
7,201,2,5,0.6
7,200,5,5,0.6
7,199,5,5,0.6
7,198,3,5,0.6
7,197,4,5,0.6
7,196,5,5,0.6
7,195,5,5,0.6
7,194,5,5,0.6
7,193,5,5,0.6
7,192,4,5,0.6
7,191,5,5,0.6
7,190,5,5,0.6
7,188,5,5,0.6
7,187,4,5,0.6
7,186,4,5,0.6
7,185,5,5,0.6
7,183,4,5,0.6
7,182,4,5,0.6
7,181,3,5,0.6
7,180,5,5,0.6
7,179,5,5,0.6
7,178,4,5,0.6
7,177,4,5,0.6
7,176,3,4,0.6
7,175,5,4,0.6
7,174,5,4,0.6
7,173,5,4,0.6
7,172,4,4,0.6
7,171,3,4,0.6
7,168,5,4,0.6
7,166,3,4,0.6
7,164,5,4,0.6
7,162,5,4,0.6
7,161,3,4,0.6
7,157,5,4,0.6
7,156,5,4,0.6
7,154,5,4,0.6
7,153,5,4,0.6
7,152,4,4,0.6
7,151,4,4,0.6
7,145,1,4,0.6
7,144,5,4,0.6
7,143,3,4,0.6
7,142,3,4,0.6
7,141,5,4,0.6
7,140,5,4,0.6
7,139,3,4,0.6
7,136,5,4,0.6
7,135,5,4,0.6
7,134,4,4,0.6
7,133,5,4,0.6
7,132,5,4,0.6
7,131,5,4,0.6
7,127,5,3,0.6
7,126,3,3,0.6
7,125,4,3,0.6
7,121,5,3,0.6
7,118,2,3,0.6
7,106,4,3,0.6
7,101,5,3,0.6
7,100,5,3,0.6
7,99,5,3,0.6
7,98,4,3,0.6
7,97,5,3,0.6
7,96,5,3,0.6
7,93,5,3,0.6
7,92,5,3,0.6
7,91,3,3,0.6
7,90,3,3,0.6
7,89,5,3,0.6
7,86,4,2,0.6
7,82,3,2,0.6
7,81,5,2,0.6
7,80,4,2,0.6
7,79,4,2,0.6
7,78,3,2,0.6
7,77,5,2,0.6
7,73,3,2,0.6
7,72,5,2,0.6
7,71,5,2,0.6
7,70,1,2,0.6
7,69,5,2,0.6
7,68,4,2,0.6
7,64,5,1,0.6
7,62,3,1,0.6
7,56,5,1,0.6
7,54,3,1,0.6
7,53,5,1,0.6
7,52,4,1,0.6
7,51,2,1,0.6
7,50,5,1,0.6
7,47,5,1,0.6
7,44,5,1,0.6
7,39,5,1,0.6
7,31,4,1,0.6
7,29,3,1,0.6
7,28,5,1,0.6
7,27,4,1,0.6
7,25,3,1,0.6
7,23,3,1,0.6
7,22,5,1,0.6
7,12,5,1,0.6
7,11,3,1,0.6
7,10,4,1,0.6
7,9,5,1,0.6
7,8,5,1,0.6
7,7,5,1,0.6
7,4,5,1,0.6
8,689,4,10,0.6
8,688,1,10,0.6
8,687,1,10,0.6
8,686,3,10,0.6
8,685,4,10,0.6
8,684,4,10,0.6
8,651,5,9,0.6
8,568,4,8,0.6
8,566,3,8,0.6
8,518,4,8,0.6
8,511,5,8,0.6
8,510,4,8,0.6
8,435,5,7,0.6
8,431,2,7,0.6
8,403,4,7,0.6
8,358,2,7,0.6
8,341,2,6,0.6
8,336,3,6,0.6
8,301,4,6,0.6
8,273,3,6,0.6
8,260,3,6,0.6
8,259,1,6,0.6
8,258,5,6,0.6
8,243,2,5,0.6
8,241,4,5,0.6
8,233,4,5,0.6
8,229,5,5,0.6
8,228,5,5,0.6
8,227,4,5,0.6
8,222,5,5,0.6
8,210,4,5,0.6
8,195,5,5,0.6
